[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (UnityEngine.Transform)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (UnityEngine.Rigidbody)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (SubRoot)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (SubControl)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (OxygenManager)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (UWE.ConditionRules)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (DepthAlarms)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (LiveMixin)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (DealDamageOnImpact)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VFXConstructing)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (Stabilizer)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (FreezeRigidbodyWhenFar)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (PrefabIdentifier)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (LargeWorldEntity)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (PowerRelay)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (WorldForces)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (UnityEngine.LODGroup)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (GameInfoIcon)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (CrushDamage)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (SkyApplier)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (SkyApplier)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (SkyApplier)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (LightingController)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (CreatureUtils)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (EcoTarget)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (PingInstance)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (CyclopsMotorMode)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (CyclopsNoiseManager)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (SubFire)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (CyclopsDestructionEvent)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (FMOD_CustomEmitter)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotificationManager)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (CyclopsDecoyManager)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (VoiceNotification)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (OutOfBoundsWarp)
[TheMantaMod] Base Cyclops Component: Cyclops-MainPrefab(Clone) (BehaviourLOD)
[TheMantaMod] Child: depthMeter (UnityEngine.GameObject)   Component: depthMeter (UnityEngine.Transform)
[TheMantaMod] Child: cyclops_room_01 (UnityEngine.GameObject)   Component: cyclops_room_01 (UnityEngine.MeshFilter)
[TheMantaMod] Child: cyclops_room_01 (UnityEngine.GameObject)   Component: cyclops_room_01 (UnityEngine.MeshRenderer)
[TheMantaMod] Child: cyclops_room_02 (UnityEngine.GameObject)   Component: cyclops_room_02 (UnityEngine.Transform)
[TheMantaMod] Child: cyclops_room_02 (UnityEngine.GameObject)   Component: cyclops_room_02 (UnityEngine.MeshFilter)
[TheMantaMod] Child: cyclops_room_02 (UnityEngine.GameObject)   Component: cyclops_room_02 (UnityEngine.MeshRenderer)
[TheMantaMod] Child: cyclops_room_03 (UnityEngine.GameObject)   Component: cyclops_room_03 (UnityEngine.Transform)
[TheMantaMod] Child: cyclops_room_03 (UnityEngine.GameObject)   Component: cyclops_room_03 (UnityEngine.MeshFilter)
[TheMantaMod] Child: cyclops_room_03 (UnityEngine.GameObject)   Component: cyclops_room_03 (UnityEngine.MeshRenderer)
[TheMantaMod] Child: cyclops_room_04 (UnityEngine.GameObject)   Component: cyclops_room_04 (UnityEngine.Transform)
[TheMantaMod] Child: cyclops_room_04 (UnityEngine.GameObject)   Component: cyclops_room_04 (UnityEngine.MeshFilter)
[TheMantaMod] Child: cyclops_room_04 (UnityEngine.GameObject)   Component: cyclops_room_04 (UnityEngine.MeshRenderer)
[TheMantaMod] Child: cyclops_room_05 (UnityEngine.GameObject)   Component: cyclops_room_05 (UnityEngine.Transform)
[TheMantaMod] Child: cyclops_room_05 (UnityEngine.GameObject)   Component: cyclops_room_05 (UnityEngine.MeshFilter)
[TheMantaMod] Child: cyclops_room_05 (UnityEngine.GameObject)   Component: cyclops_room_05 (UnityEngine.MeshRenderer)
[TheMantaMod] Child: cyclops_room_06 (UnityEngine.GameObject)   Component: cyclops_room_06 (UnityEngine.Transform)
[TheMantaMod] Child: cyclops_room_06 (UnityEngine.GameObject)   Component: cyclops_room_06 (UnityEngine.MeshFilter)
[TheMantaMod] Child: cyclops_room_06 (UnityEngine.GameObject)   Component: cyclops_room_06 (UnityEngine.MeshRenderer)
[TheMantaMod] Child: cyclops_room_07 (UnityEngine.GameObject)   Component: cyclops_room_07 (UnityEngine.Transform)
[TheMantaMod] Child: cyclops_room_07 (UnityEngine.GameObject)   Component: cyclops_room_07 (UnityEngine.MeshFilter)
[TheMantaMod] Child: cyclops_room_07 (UnityEngine.GameObject)   Component: cyclops_room_07 (UnityEngine.MeshRenderer)
[TheMantaMod] Child: cyclops_room_08 (UnityEngine.GameObject)   Component: cyclops_room_08 (UnityEngine.Transform)
[TheMantaMod] Child: cyclops_room_08 (UnityEngine.GameObject)   Component: cyclops_room_08 (UnityEngine.MeshFilter)
[TheMantaMod] Child: cyclops_room_08 (UnityEngine.GameObject)   Component: cyclops_room_08 (UnityEngine.MeshRenderer)
[TheMantaMod] Child: cyclops_room_09 (UnityEngine.GameObject)   Component: cyclops_room_09 (UnityEngine.Transform)
[TheMantaMod] Child: cyclops_room_09 (UnityEngine.GameObject)   Component: cyclops_room_09 (UnityEngine.MeshFilter)
[TheMantaMod] Child: cyclops_room_09 (UnityEngine.GameObject)   Component: cyclops_room_09 (UnityEngine.MeshRenderer)
[TheMantaMod] Child: submarine_decal_text_009 (UnityEngine.GameObject)   Component: submarine_decal_text_009 (UnityEngine.Transform)
[TheMantaMod] Child: submarine_decal_text_009 (UnityEngine.GameObject)   Component: submarine_decal_text_009 (UnityEngine.MeshFilter)
[TheMantaMod] Child: submarine_decal_text_009 (UnityEngine.GameObject)   Component: submarine_decal_text_009 (UnityEngine.MeshRenderer)
[TheMantaMod] Child: submarine_decal_text_010 (UnityEngine.GameObject)   Component: submarine_decal_text_010 (UnityEngine.Transform)
[TheMantaMod] Child: submarine_decal_text_010 (UnityEngine.GameObject)   Component: submarine_decal_text_010 (UnityEngine.MeshFilter)
[TheMantaMod] Child: submarine_decal_text_010 (UnityEngine.GameObject)   Component: submarine_decal_text_010 (UnityEngine.MeshRenderer)
[TheMantaMod] Child: IconHolder (UnityEngine.GameObject)   Component: IconHolder (UnityEngine.Transform)
[TheMantaMod] Child: HealthBar (UnityEngine.GameObject)   Component: HealthBar (UnityEngine.RectTransform)
[TheMantaMod] Child: HealthBar (UnityEngine.GameObject)   Component: HealthBar (UnityEngine.Canvas)
[TheMantaMod] Child: BarGlow (UnityEngine.GameObject)   Component: BarGlow (UnityEngine.RectTransform)
[TheMantaMod] Child: BarGlow (UnityEngine.GameObject)   Component: BarGlow (UnityEngine.CanvasRenderer)
[TheMantaMod] Child: BarGlow (UnityEngine.GameObject)   Component: BarGlow (UnityEngine.UI.Image)
[TheMantaMod] Child: BarBackground (UnityEngine.GameObject)   Component: BarBackground (UnityEngine.RectTransform)
[TheMantaMod] Child: BarBackground (UnityEngine.GameObject)   Component: BarBackground (UnityEngine.CanvasRenderer)
[TheMantaMod] Child: BarBackground (UnityEngine.GameObject)   Component: BarBackground (UnityEngine.UI.Image)
[TheMantaMod] Child: BarFill (UnityEngine.GameObject)   Component: BarFill (UnityEngine.RectTransform)
[TheMantaMod] Child: BarFill (UnityEngine.GameObject)   Component: BarFill (UnityEngine.CanvasRenderer)
[TheMantaMod] Child: BarFill (UnityEngine.GameObject)   Component: BarFill (UnityEngine.UI.Image)
[TheMantaMod] Child: VolumetricLight (UnityEngine.GameObject)   Component: VolumetricLight (UnityEngine.Transform)
[TheMantaMod] Child: VolumetricLight (UnityEngine.GameObject)   Component: VolumetricLight (UnityEngine.Light)
[TheMantaMod] Child: VolumetricLight (UnityEngine.GameObject)   Component: VolumetricLight (VFXVolumetricLight)
[TheMantaMod] Child: x_FakeVolumletricLight (UnityEngine.GameObject)   Component: x_FakeVolumletricLight (UnityEngine.Transform)
[TheMantaMod] Child: x_FakeVolumletricLight (UnityEngine.GameObject)   Component: x_FakeVolumletricLight (UnityEngine.MeshFilter)
[TheMantaMod] Child: x_FakeVolumletricLight (UnityEngine.GameObject)   Component: x_FakeVolumletricLight (UnityEngine.MeshRenderer)
[TheMantaMod] Child: Compass (UnityEngine.GameObject)   Component: Compass (UnityEngine.Transform)
[TheMantaMod] Child: Compass (UnityEngine.GameObject)   Component: Compass (CyclopsCompassHUD)
[TheMantaMod] Child: VolumetricLight (UnityEngine.GameObject)   Component: VolumetricLight (UnityEngine.Transform)
[TheMantaMod] Child: VolumetricLight (UnityEngine.GameObject)   Component: VolumetricLight (UnityEngine.Light)
[TheMantaMod] Child: VolumetricLight (UnityEngine.GameObject)   Component: VolumetricLight (VFXVolumetricLight)
[TheMantaMod] Child: x_FakeVolumletricLight (UnityEngine.GameObject)   Component: x_FakeVolumletricLight (UnityEngine.Transform)
[TheMantaMod] Child: x_FakeVolumletricLight (UnityEngine.GameObject)   Component: x_FakeVolumletricLight (UnityEngine.MeshFilter)
[TheMantaMod] Child: x_FakeVolumletricLight (UnityEngine.GameObject)   Component: x_FakeVolumletricLight (UnityEngine.MeshRenderer)
[TheMantaMod] Child: Holder (UnityEngine.GameObject)   Component: Holder (UnityEngine.Transform)
[TheMantaMod] Child: Mesh (UnityEngine.GameObject)   Component: Mesh (UnityEngine.Transform)
[TheMantaMod] Child: Mesh (UnityEngine.GameObject)   Component: Mesh (UnityEngine.MeshFilter)
[TheMantaMod] Child: Mesh (UnityEngine.GameObject)   Component: Mesh (UnityEngine.MeshRenderer)
[TheMantaMod] Child: HelmHUD (UnityEngine.GameObject)   Component: HelmHUD (UnityEngine.Transform)
[TheMantaMod] Child: HelmHUD (UnityEngine.GameObject)   Component: HelmHUD (CyclopsHelmHUDManager)
[TheMantaMod] Child: HelmHUD (UnityEngine.GameObject)   Component: HelmHUD (UnityEngine.CanvasGroup)
[TheMantaMod] Child: Canvas_LeftHUD (UnityEngine.GameObject)   Component: Canvas_LeftHUD (UnityEngine.RectTransform)
[TheMantaMod] Child: Canvas_LeftHUD (UnityEngine.GameObject)   Component: Canvas_LeftHUD (UnityEngine.Canvas)
[TheMantaMod] Child: Canvas_LeftHUD (UnityEngine.GameObject)   Component: Canvas_LeftHUD (UnityEngine.UI.CanvasScaler)
[TheMantaMod] Child: Canvas_LeftHUD (UnityEngine.GameObject)   Component: Name: Canvas_LeftHUD (UnityEngine.GameObject)
eventCamera: MainCamera (UnityEngine.Camera)
sortOrderPriority: -2147483648
renderOrderPriority: -2147483648
[TheMantaMod] Child: Canvas_LeftHUD (UnityEngine.GameObject)   Component: Canvas_LeftHUD (UnityEngine.Animator)
[TheMantaMod] Child: EngineOnUI (UnityEngine.GameObject)   Component: EngineOnUI (UnityEngine.RectTransform)
[TheMantaMod] Child: EngineOff_Button (UnityEngine.GameObject)   Component: EngineOff_Button (UnityEngine.RectTransform)
[TheMantaMod] Child: EngineOff_Button (UnityEngine.GameObject)   Component: EngineOff_Button (UnityEngine.CanvasRenderer)
[TheMantaMod] Child: EngineOff_Button (UnityEngine.GameObject)   Component: EngineOff_Button (UnityEngine.UI.Button)
[TheMantaMod] Child: EngineOff_Button (UnityEngine.GameObject)   Component: EngineOff_Button (UnityEngine.UI.Image)
[TheMantaMod] Child: EngineOff_Button (UnityEngine.GameObject)   Component: EngineOff_Button (UnityEngine.Animator)
[TheMantaMod] Child: EngineOff_Button (UnityEngine.GameObject)   Component: EngineOff_Button (CyclopsEngineChangeState)
[TheMantaMod] Child: EngineOff_Button (UnityEngine.GameObject)   Component: EngineOff_Button (UnityEngine.EventSystems.EventTrigger)
[TheMantaMod] Child: EngineOn_Icon (UnityEngine.GameObject)   Component: EngineOn_Icon (UnityEngine.RectTransform)
[TheMantaMod] Child: EngineOn_Icon (UnityEngine.GameObject)   Component: EngineOn_Icon (UnityEngine.CanvasRenderer)
[TheMantaMod] Child: EngineOn_Icon (UnityEngine.GameObject)   Component: EngineOn_Icon (UnityEngine.UI.Image)
[TheMantaMod] Child: SpeedControls (UnityEngine.GameObject)   Component: SpeedControls (UnityEngine.RectTransform)
